"til_names","CodeNames","CodeNums","FullNames","Names","Depths","counts","Sums"
"an","an",174,"\iAnthoceros","90",90,0,"Q"
"an","an",174,"\iAnthoceros","95",95,0,"Q"
"an","an",174,"\iAnthoceros","100",100,0,"Q"
"an","an",174,"\iAnthoceros","105",105,0,"Q"
"an","an",174,"\iAnthoceros","110",110,0,"Q"
"an","an",174,"\iAnthoceros","115",115,0,"Q"
"an","an",174,"\iAnthoceros","120",120,0,"Q"
"an","an",174,"\iAnthoceros","125",125,0,"Q"
"an","an",174,"\iAnthoceros","130",130,0,"Q"
"an","an",174,"\iAnthoceros","135",135,0,"Q"
"an","an",174,"\iAnthoceros","140",140,0,"Q"
"sa","sa",175,"spore alga","10",10,0,"Q"
"sa","sa",175,"spore alga","30",30,0,"Q"
"sa","sa",175,"spore alga","40",40,0,"Q"
"sa","sa",175,"spore alga","45",45,0,"Q"
"sa","sa",175,"spore alga","50",50,0,"Q"
"sa","sa",175,"spore alga","55",55,0,"Q"
"sa","sa",175,"spore alga","60",60,0,"Q"
"sa","sa",175,"spore alga","65",65,0,"Q"
"sa","sa",175,"spore alga","70",70,0,"Q"
"sa","sa",175,"spore alga","75",75,0,"Q"
"sa","sa",175,"spore alga","80",80,0,"Q"
"sa","sa",175,"spore alga","85",85,0,"Q"
"sa","sa",175,"spore alga","90",90,0,"Q"
"sa","sa",175,"spore alga","95",95,0,"Q"
"sa","sa",175,"spore alga","100",100,0,"Q"
"sa","sa",175,"spore alga","105",105,0,"Q"
"sa","sa",175,"spore alga","110",110,0.100000001490116,"Q"
"sa","sa",175,"spore alga","115",115,0,"Q"
"sa","sa",175,"spore alga","120",120,0,"Q"
"sa","sa",175,"spore alga","125",125,0,"Q"
"sa","sa",175,"spore alga","130",130,0,"Q"
"sa","sa",175,"spore alga","135",135,0,"Q"
"sa","sa",175,"spore alga","140",140,0,"Q"
"UD","UD",176,"Undeterminable","10",10,0,"O"
"UD","UD",176,"Undeterminable","30",30,0,"O"
"UD","UD",176,"Undeterminable","40",40,3,"O"
"UD","UD",176,"Undeterminable","45",45,5,"O"
"UD","UD",176,"Undeterminable","50",50,0,"O"
"UD","UD",176,"Undeterminable","55",55,1,"O"
"UD","UD",176,"Undeterminable","60",60,0,"O"
"UD","UD",176,"Undeterminable","65",65,0,"O"
"UD","UD",176,"Undeterminable","70",70,0,"O"
"UD","UD",176,"Undeterminable","75",75,0,"O"
"UD","UD",176,"Undeterminable","80",80,1,"O"
"UD","UD",176,"Undeterminable","85",85,0,"O"
"UD","UD",176,"Undeterminable","90",90,0,"O"
"UD","UD",176,"Undeterminable","95",95,0,"O"
"UD","UD",176,"Undeterminable","100",100,0,"O"
"UD","UD",176,"Undeterminable","105",105,2,"O"
"UD","UD",176,"Undeterminable","110",110,1,"O"
"UD","UD",176,"Undeterminable","115",115,0,"O"
"UD","UD",176,"Undeterminable","120",120,5,"O"
"UD","UD",176,"Undeterminable","125",125,0,"O"
"UD","UD",176,"Undeterminable","130",130,1,"O"
"UD","UD",176,"Undeterminable","135",135,2,"O"
"UD","UD",176,"Undeterminable","140",140,1,"O"
"tt","tt",177,"psilate tricolporate undiff.","10",10,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","30",30,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","40",40,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","45",45,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","50",50,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","55",55,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","60",60,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","65",65,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","70",70,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","75",75,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","80",80,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","85",85,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","90",90,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","95",95,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","100",100,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","105",105,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","110",110,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","115",115,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","120",120,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","125",125,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","130",130,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","135",135,0,"O"
"tt","tt",177,"psilate tricolporate undiff.","140",140,0,"O"
"C.","C ",178,"Charcoal","10",10,7,"O"
"C.","C ",178,"Charcoal","30",30,37,"O"
"C.","C ",178,"Charcoal","40",40,12,"O"
"C.","C ",178,"Charcoal","45",45,6,"O"
"C.","C ",178,"Charcoal","50",50,10,"O"
"C.","C ",178,"Charcoal","55",55,14,"O"
"C.","C ",178,"Charcoal","60",60,31,"O"
"C.","C ",178,"Charcoal","65",65,0,"O"
"C.","C ",178,"Charcoal","70",70,0,"O"
"C.","C ",178,"Charcoal","75",75,0,"O"
"C.","C ",178,"Charcoal","80",80,0,"O"
"C.","C ",178,"Charcoal","85",85,0,"O"
"C.","C ",178,"Charcoal","90",90,0,"O"
"C.","C ",178,"Charcoal","95",95,0,"O"
"C.","C ",178,"Charcoal","100",100,0,"O"
"C.","C ",178,"Charcoal","105",105,0,"O"
"C.","C ",178,"Charcoal","110",110,1,"O"
"C.","C ",178,"Charcoal","115",115,1,"O"
"C.","C ",178,"Charcoal","120",120,7,"O"
"C.","C ",178,"Charcoal","125",125,0,"O"
"C.","C ",178,"Charcoal","130",130,0,"O"
"C.","C ",178,"Charcoal","135",135,0,"O"
"C.","C ",178,"Charcoal","140",140,0,"O"
"c.","c-",179,"Charcoal <50 um","10",10,2,"O"
"c.","c-",179,"Charcoal <50 um","30",30,31,"O"
"c.","c-",179,"Charcoal <50 um","40",40,9,"O"
"c.","c-",179,"Charcoal <50 um","45",45,6,"O"
"c.","c-",179,"Charcoal <50 um","50",50,8,"O"
"c.","c-",179,"Charcoal <50 um","55",55,11,"O"
"c.","c-",179,"Charcoal <50 um","60",60,31,"O"
"c.","c-",179,"Charcoal <50 um","65",65,0,"O"
"c.","c-",179,"Charcoal <50 um","70",70,0,"O"
"c.","c-",179,"Charcoal <50 um","75",75,0,"O"
"c.","c-",179,"Charcoal <50 um","80",80,0,"O"
"c.","c-",179,"Charcoal <50 um","85",85,0,"O"
"c.","c-",179,"Charcoal <50 um","90",90,0,"O"
"c.","c-",179,"Charcoal <50 um","95",95,0,"O"
"c.","c-",179,"Charcoal <50 um","100",100,0,"O"
"c.","c-",179,"Charcoal <50 um","105",105,0,"O"
"c.","c-",179,"Charcoal <50 um","110",110,1,"O"
"c.","c-",179,"Charcoal <50 um","115",115,1,"O"
"c.","c-",179,"Charcoal <50 um","120",120,6,"O"
"c.","c-",179,"Charcoal <50 um","125",125,0,"O"
"c.","c-",179,"Charcoal <50 um","130",130,0,"O"
"c.","c-",179,"Charcoal <50 um","135",135,0,"O"
"c.","c-",179,"Charcoal <50 um","140",140,0,"O"
"c..1","c+",180,"Charcoal >50 um","10",10,5,"O"
"c..1","c+",180,"Charcoal >50 um","30",30,6,"O"
"c..1","c+",180,"Charcoal >50 um","40",40,3,"O"
"c..1","c+",180,"Charcoal >50 um","45",45,0,"O"
"c..1","c+",180,"Charcoal >50 um","50",50,2,"O"
"c..1","c+",180,"Charcoal >50 um","55",55,3,"O"
"c..1","c+",180,"Charcoal >50 um","60",60,0,"O"
"c..1","c+",180,"Charcoal >50 um","65",65,0,"O"
"c..1","c+",180,"Charcoal >50 um","70",70,0,"O"
"c..1","c+",180,"Charcoal >50 um","75",75,0,"O"
"c..1","c+",180,"Charcoal >50 um","80",80,0,"O"
"c..1","c+",180,"Charcoal >50 um","85",85,0,"O"
"c..1","c+",180,"Charcoal >50 um","90",90,0,"O"
"c..1","c+",180,"Charcoal >50 um","95",95,0,"O"
"c..1","c+",180,"Charcoal >50 um","100",100,0,"O"
"c..1","c+",180,"Charcoal >50 um","105",105,0,"O"
"c..1","c+",180,"Charcoal >50 um","110",110,0,"O"
"c..1","c+",180,"Charcoal >50 um","115",115,0,"O"
"c..1","c+",180,"Charcoal >50 um","120",120,1,"O"
"c..1","c+",180,"Charcoal >50 um","125",125,0,"O"
"c..1","c+",180,"Charcoal >50 um","130",130,0,"O"
"c..1","c+",180,"Charcoal >50 um","135",135,0,"O"
"c..1","c+",180,"Charcoal >50 um","140",140,0,"O"
"X.."," .",181,"Lycopodium spike","10",10,334," "
"X.."," .",181,"Lycopodium spike","30",30,132," "
"X.."," .",181,"Lycopodium spike","40",40,346," "
"X.."," .",181,"Lycopodium spike","45",45,211," "
"X.."," .",181,"Lycopodium spike","50",50,95," "
"X.."," .",181,"Lycopodium spike","55",55,1," "
"X.."," .",181,"Lycopodium spike","60",60,1," "
"X.."," .",181,"Lycopodium spike","65",65,5," "
"X.."," .",181,"Lycopodium spike","70",70,2," "
"X.."," .",181,"Lycopodium spike","75",75,8," "
"X.."," .",181,"Lycopodium spike","80",80,5," "
"X.."," .",181,"Lycopodium spike","85",85,3," "
"X.."," .",181,"Lycopodium spike","90",90,1," "
"X.."," .",181,"Lycopodium spike","95",95,1," "
"X.."," .",181,"Lycopodium spike","100",100,1," "
"X.."," .",181,"Lycopodium spike","105",105,2," "
"X.."," .",181,"Lycopodium spike","110",110,24," "
"X.."," .",181,"Lycopodium spike","115",115,4," "
"X.."," .",181,"Lycopodium spike","120",120,42," "
"X.."," .",181,"Lycopodium spike","125",125,49," "
"X.."," .",181,"Lycopodium spike","130",130,48," "
"X.."," .",181,"Lycopodium spike","135",135,352," "
"X.."," .",181,"Lycopodium spike","140",140,370," "
"X.V","=V",182,"number of tablets","10",10,0," "
"X.V","=V",182,"number of tablets","30",30,0," "
"X.V","=V",182,"number of tablets","40",40,0," "
"X.V","=V",182,"number of tablets","45",45,0," "
"X.V","=V",182,"number of tablets","50",50,0," "
"X.V","=V",182,"number of tablets","55",55,0," "
"X.V","=V",182,"number of tablets","60",60,0," "
"X.V","=V",182,"number of tablets","65",65,0," "
"X.V","=V",182,"number of tablets","70",70,0," "
"X.V","=V",182,"number of tablets","75",75,0," "
"X.V","=V",182,"number of tablets","80",80,0," "
"X.V","=V",182,"number of tablets","85",85,0," "
"X.V","=V",182,"number of tablets","90",90,0," "
"X.V","=V",182,"number of tablets","95",95,0," "
"X.V","=V",182,"number of tablets","100",100,0," "
"X.V","=V",182,"number of tablets","105",105,0," "
"X.V","=V",182,"number of tablets","110",110,0," "
"X.V","=V",182,"number of tablets","115",115,0," "
"X.V","=V",182,"number of tablets","120",120,0," "
"X.V","=V",182,"number of tablets","125",125,0," "
"X.V","=V",182,"number of tablets","130",130,0," "
"X.V","=V",182,"number of tablets","135",135,0," "
"X.V","=V",182,"number of tablets","140",140,0," "
"X.C","=C",183,"Lycopodium per tablet","10",10,0," "
"X.C","=C",183,"Lycopodium per tablet","30",30,0," "
"X.C","=C",183,"Lycopodium per tablet","40",40,0," "
"X.C","=C",183,"Lycopodium per tablet","45",45,0," "
"X.C","=C",183,"Lycopodium per tablet","50",50,0," "
"X.C","=C",183,"Lycopodium per tablet","55",55,0," "
"X.C","=C",183,"Lycopodium per tablet","60",60,0," "
"X.C","=C",183,"Lycopodium per tablet","65",65,0," "
"X.C","=C",183,"Lycopodium per tablet","70",70,0," "
"X.C","=C",183,"Lycopodium per tablet","75",75,0," "
"X.C","=C",183,"Lycopodium per tablet","80",80,0," "
"X.C","=C",183,"Lycopodium per tablet","85",85,0," "
"X.C","=C",183,"Lycopodium per tablet","90",90,0," "
"X.C","=C",183,"Lycopodium per tablet","95",95,0," "
"X.C","=C",183,"Lycopodium per tablet","100",100,0," "
"X.C","=C",183,"Lycopodium per tablet","105",105,0," "
"X.C","=C",183,"Lycopodium per tablet","110",110,0," "
"X.C","=C",183,"Lycopodium per tablet","115",115,0," "
"X.C","=C",183,"Lycopodium per tablet","120",120,0," "
"X.C","=C",183,"Lycopodium per tablet","125",125,0," "
"X.C","=C",183,"Lycopodium per tablet","130",130,0," "
"X.C","=C",183,"Lycopodium per tablet","135",135,0," "
"X.C","=C",183,"Lycopodium per tablet","140",140,0," "
"X.S","=S",184,"volume of sample","10",10,0," "
"X.S","=S",184,"volume of sample","30",30,0," "
"X.S","=S",184,"volume of sample","40",40,0," "
"X.S","=S",184,"volume of sample","45",45,0," "
"X.S","=S",184,"volume of sample","50",50,0," "
"X.S","=S",184,"volume of sample","55",55,0," "
"X.S","=S",184,"volume of sample","60",60,0," "
"X.S","=S",184,"volume of sample","65",65,0," "
"X.S","=S",184,"volume of sample","70",70,0," "
"X.S","=S",184,"volume of sample","75",75,0," "
"X.S","=S",184,"volume of sample","80",80,0," "
"X.S","=S",184,"volume of sample","85",85,0," "
"X.S","=S",184,"volume of sample","90",90,0," "
"X.S","=S",184,"volume of sample","95",95,0," "
"X.S","=S",184,"volume of sample","100",100,0," "
"X.S","=S",184,"volume of sample","105",105,0," "
"X.S","=S",184,"volume of sample","110",110,0," "
"X.S","=S",184,"volume of sample","115",115,0," "
"X.S","=S",184,"volume of sample","120",120,0," "
"X.S","=S",184,"volume of sample","125",125,0," "
"X.S","=S",184,"volume of sample","130",130,0," "
"X.S","=S",184,"volume of sample","135",135,0," "
"X.S","=S",184,"volume of sample","140",140,0," "
"X.A","=A",185,"Age","10",10,0," "
"X.A","=A",185,"Age","30",30,0," "
"X.A","=A",185,"Age","40",40,0," "
"X.A","=A",185,"Age","45",45,0," "
"X.A","=A",185,"Age","50",50,0," "
"X.A","=A",185,"Age","55",55,0," "
"X.A","=A",185,"Age","60",60,0," "
"X.A","=A",185,"Age","65",65,0," "
"X.A","=A",185,"Age","70",70,0," "
"X.A","=A",185,"Age","75",75,0," "
"X.A","=A",185,"Age","80",80,0," "
"X.A","=A",185,"Age","85",85,0," "
"X.A","=A",185,"Age","90",90,0," "
"X.A","=A",185,"Age","95",95,0," "
"X.A","=A",185,"Age","100",100,0," "
"X.A","=A",185,"Age","105",105,0," "
"X.A","=A",185,"Age","110",110,0," "
"X.A","=A",185,"Age","115",115,0," "
"X.A","=A",185,"Age","120",120,0," "
"X.A","=A",185,"Age","125",125,0," "
"X.A","=A",185,"Age","130",130,0," "
"X.A","=A",185,"Age","135",135,0," "
"X.A","=A",185,"Age","140",140,0," "
"X.N","=N",186,"total concentration","10",10,0," "
"X.N","=N",186,"total concentration","30",30,0," "
"X.N","=N",186,"total concentration","40",40,0," "
"X.N","=N",186,"total concentration","45",45,0," "
"X.N","=N",186,"total concentration","50",50,0," "
"X.N","=N",186,"total concentration","55",55,0," "
"X.N","=N",186,"total concentration","60",60,0," "
"X.N","=N",186,"total concentration","65",65,0," "
"X.N","=N",186,"total concentration","70",70,0," "
"X.N","=N",186,"total concentration","75",75,0," "
"X.N","=N",186,"total concentration","80",80,0," "
"X.N","=N",186,"total concentration","85",85,0," "
"X.N","=N",186,"total concentration","90",90,0," "
"X.N","=N",186,"total concentration","95",95,0," "
"X.N","=N",186,"total concentration","100",100,0," "
"X.N","=N",186,"total concentration","105",105,0," "
"X.N","=N",186,"total concentration","110",110,0," "
"X.N","=N",186,"total concentration","115",115,0," "
"X.N","=N",186,"total concentration","120",120,0," "
"X.N","=N",186,"total concentration","125",125,0," "
"X.N","=N",186,"total concentration","130",130,0," "
"X.N","=N",186,"total concentration","135",135,0," "
"X.N","=N",186,"total concentration","140",140,0," "
"X.e4.F","‰F",187,"ferns & allies","10",10,4.19999980926514,"A"
"X.e4.F","‰F",187,"ferns & allies","30",30,6.09999990463257,"A"
"X.e4.F","‰F",187,"ferns & allies","40",40,3,"A"
"X.e4.F","‰F",187,"ferns & allies","45",45,39.0999984741211,"A"
"X.e4.F","‰F",187,"ferns & allies","50",50,111.199996948242,"A"
"X.e4.F","‰F",187,"ferns & allies","55",55,8.10000038146973,"A"
"X.e4.F","‰F",187,"ferns & allies","60",60,4,"A"
"X.e4.F","‰F",187,"ferns & allies","65",65,0,"A"
"X.e4.F","‰F",187,"ferns & allies","70",70,0,"A"
"X.e4.F","‰F",187,"ferns & allies","75",75,0,"A"
"X.e4.F","‰F",187,"ferns & allies","80",80,0,"A"
"X.e4.F","‰F",187,"ferns & allies","85",85,0,"A"
"X.e4.F","‰F",187,"ferns & allies","90",90,0,"A"
"X.e4.F","‰F",187,"ferns & allies","95",95,0,"A"
"X.e4.F","‰F",187,"ferns & allies","100",100,0,"A"
"X.e4.F","‰F",187,"ferns & allies","105",105,0,"A"
"X.e4.F","‰F",187,"ferns & allies","110",110,0,"A"
"X.e4.F","‰F",187,"ferns & allies","115",115,0,"A"
"X.e4.F","‰F",187,"ferns & allies","120",120,0,"A"
"X.e4.F","‰F",187,"ferns & allies","125",125,0,"A"
"X.e4.F","‰F",187,"ferns & allies","130",130,0,"A"
"X.e4.F","‰F",187,"ferns & allies","135",135,0,"A"
"X.e4.F","‰F",187,"ferns & allies","140",140,0,"A"
"X.e4.H","‰H",188,"herbs","10",10,45,"P"
"X.e4.H","‰H",188,"herbs","30",30,130.100006103516,"P"
"X.e4.H","‰H",188,"herbs","40",40,39,"P"
"X.e4.H","‰H",188,"herbs","45",45,50,"P"
"X.e4.H","‰H",188,"herbs","50",50,64,"P"
"X.e4.H","‰H",188,"herbs","55",55,11,"P"
"X.e4.H","‰H",188,"herbs","60",60,5,"P"
"X.e4.H","‰H",188,"herbs","65",65,0,"P"
"X.e4.H","‰H",188,"herbs","70",70,0,"P"
"X.e4.H","‰H",188,"herbs","75",75,0,"P"
"X.e4.H","‰H",188,"herbs","80",80,0,"P"
"X.e4.H","‰H",188,"herbs","85",85,0,"P"
"X.e4.H","‰H",188,"herbs","90",90,0,"P"
"X.e4.H","‰H",188,"herbs","95",95,0,"P"
"X.e4.H","‰H",188,"herbs","100",100,0,"P"
"X.e4.H","‰H",188,"herbs","105",105,0,"P"
"X.e4.H","‰H",188,"herbs","110",110,0,"P"
"X.e4.H","‰H",188,"herbs","115",115,0,"P"
"X.e4.H","‰H",188,"herbs","120",120,0,"P"
"X.e4.H","‰H",188,"herbs","125",125,0,"P"
"X.e4.H","‰H",188,"herbs","130",130,0,"P"
"X.e4.H","‰H",188,"herbs","135",135,0,"P"
"X.e4.H","‰H",188,"herbs","140",140,0,"P"
"X.e4.K","‰K",189,"tree ferns","10",10,0,"P"
"X.e4.K","‰K",189,"tree ferns","30",30,0,"P"
"X.e4.K","‰K",189,"tree ferns","40",40,1,"P"
"X.e4.K","‰K",189,"tree ferns","45",45,0,"P"
"X.e4.K","‰K",189,"tree ferns","50",50,0.200000002980232,"P"
"X.e4.K","‰K",189,"tree ferns","55",55,0.300000011920929,"P"
"X.e4.K","‰K",189,"tree ferns","60",60,0,"P"
"X.e4.K","‰K",189,"tree ferns","65",65,0,"P"
"X.e4.K","‰K",189,"tree ferns","70",70,0,"P"
"X.e4.K","‰K",189,"tree ferns","75",75,0,"P"
"X.e4.K","‰K",189,"tree ferns","80",80,0,"P"
"X.e4.K","‰K",189,"tree ferns","85",85,0,"P"
"X.e4.K","‰K",189,"tree ferns","90",90,0,"P"
"X.e4.K","‰K",189,"tree ferns","95",95,0,"P"
"X.e4.K","‰K",189,"tree ferns","100",100,0,"P"
"X.e4.K","‰K",189,"tree ferns","105",105,0,"P"
"X.e4.K","‰K",189,"tree ferns","110",110,0,"P"
"X.e4.K","‰K",189,"tree ferns","115",115,0,"P"
"X.e4.K","‰K",189,"tree ferns","120",120,0,"P"
"X.e4.K","‰K",189,"tree ferns","125",125,0,"P"
"X.e4.K","‰K",189,"tree ferns","130",130,0,"P"
"X.e4.K","‰K",189,"tree ferns","135",135,0,"P"
"X.e4.K","‰K",189,"tree ferns","140",140,0,"P"
"X.e4.O","‰O",190,"outside of sum","10",10,98,"A"
"X.e4.O","‰O",190,"outside of sum","30",30,148.100006103516,"A"
"X.e4.O","‰O",190,"outside of sum","40",40,57,"A"
"X.e4.O","‰O",190,"outside of sum","45",45,264,"A"
"X.e4.O","‰O",190,"outside of sum","50",50,194,"A"
"X.e4.O","‰O",190,"outside of sum","55",55,49,"A"
"X.e4.O","‰O",190,"outside of sum","60",60,73.0999984741211,"A"
"X.e4.O","‰O",190,"outside of sum","65",65,0,"A"
"X.e4.O","‰O",190,"outside of sum","70",70,0,"A"
"X.e4.O","‰O",190,"outside of sum","75",75,0,"A"
"X.e4.O","‰O",190,"outside of sum","80",80,0,"A"
"X.e4.O","‰O",190,"outside of sum","85",85,0,"A"
"X.e4.O","‰O",190,"outside of sum","90",90,0,"A"
"X.e4.O","‰O",190,"outside of sum","95",95,0,"A"
"X.e4.O","‰O",190,"outside of sum","100",100,0,"A"
"X.e4.O","‰O",190,"outside of sum","105",105,0,"A"
"X.e4.O","‰O",190,"outside of sum","110",110,0,"A"
"X.e4.O","‰O",190,"outside of sum","115",115,0,"A"
"X.e4.O","‰O",190,"outside of sum","120",120,0,"A"
"X.e4.O","‰O",190,"outside of sum","125",125,0,"A"
"X.e4.O","‰O",190,"outside of sum","130",130,0,"A"
"X.e4.O","‰O",190,"outside of sum","135",135,0,"A"
"X.e4.O","‰O",190,"outside of sum","140",140,0,"A"
"X.e4.Q","‰Q",191,"aquatics","10",10,2,"P"
"X.e4.Q","‰Q",191,"aquatics","30",30,1,"P"
"X.e4.Q","‰Q",191,"aquatics","40",40,5,"P"
"X.e4.Q","‰Q",191,"aquatics","45",45,17,"P"
"X.e4.Q","‰Q",191,"aquatics","50",50,1,"P"
"X.e4.Q","‰Q",191,"aquatics","55",55,0,"P"
"X.e4.Q","‰Q",191,"aquatics","60",60,0,"P"
"X.e4.Q","‰Q",191,"aquatics","65",65,0,"P"
"X.e4.Q","‰Q",191,"aquatics","70",70,0,"P"
"X.e4.Q","‰Q",191,"aquatics","75",75,0,"P"
"X.e4.Q","‰Q",191,"aquatics","80",80,0,"P"
"X.e4.Q","‰Q",191,"aquatics","85",85,0,"P"
"X.e4.Q","‰Q",191,"aquatics","90",90,0,"P"
"X.e4.Q","‰Q",191,"aquatics","95",95,0,"P"
"X.e4.Q","‰Q",191,"aquatics","100",100,0,"P"
"X.e4.Q","‰Q",191,"aquatics","105",105,0,"P"
"X.e4.Q","‰Q",191,"aquatics","110",110,0,"P"
"X.e4.Q","‰Q",191,"aquatics","115",115,0,"P"
"X.e4.Q","‰Q",191,"aquatics","120",120,0,"P"
"X.e4.Q","‰Q",191,"aquatics","125",125,0,"P"
"X.e4.Q","‰Q",191,"aquatics","130",130,0,"P"
"X.e4.Q","‰Q",191,"aquatics","135",135,0,"P"
"X.e4.Q","‰Q",191,"aquatics","140",140,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","10",10,71,"P"
"X.e4.S","‰S",192,"shrubs & small trees","30",30,25,"P"
"X.e4.S","‰S",192,"shrubs & small trees","40",40,81,"P"
"X.e4.S","‰S",192,"shrubs & small trees","45",45,100.199996948242,"P"
"X.e4.S","‰S",192,"shrubs & small trees","50",50,94.1999969482422,"P"
"X.e4.S","‰S",192,"shrubs & small trees","55",55,5.09999990463257,"P"
"X.e4.S","‰S",192,"shrubs & small trees","60",60,4.40000009536743,"P"
"X.e4.S","‰S",192,"shrubs & small trees","65",65,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","70",70,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","75",75,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","80",80,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","85",85,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","90",90,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","95",95,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","100",100,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","105",105,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","110",110,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","115",115,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","120",120,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","125",125,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","130",130,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","135",135,0,"P"
"X.e4.S","‰S",192,"shrubs & small trees","140",140,0,"P"
"X.e4.T","‰T",193,"trees","10",10,112,"P"
"X.e4.T","‰T",193,"trees","30",30,141.100006103516,"P"
"X.e4.T","‰T",193,"trees","40",40,228,"P"
"X.e4.T","‰T",193,"trees","45",45,207,"P"
"X.e4.T","‰T",193,"trees","50",50,241.100006103516,"P"
"X.e4.T","‰T",193,"trees","55",55,253,"P"
"X.e4.T","‰T",193,"trees","60",60,305,"P"
"X.e4.T","‰T",193,"trees","65",65,0,"P"
"X.e4.T","‰T",193,"trees","70",70,0,"P"
"X.e4.T","‰T",193,"trees","75",75,0,"P"
"X.e4.T","‰T",193,"trees","80",80,0,"P"
"X.e4.T","‰T",193,"trees","85",85,0,"P"
"X.e4.T","‰T",193,"trees","90",90,0,"P"
"X.e4.T","‰T",193,"trees","95",95,0,"P"
"X.e4.T","‰T",193,"trees","100",100,0,"P"
"X.e4.T","‰T",193,"trees","105",105,0,"P"
"X.e4.T","‰T",193,"trees","110",110,0,"P"
"X.e4.T","‰T",193,"trees","115",115,0,"P"
"X.e4.T","‰T",193,"trees","120",120,0,"P"
"X.e4.T","‰T",193,"trees","125",125,0,"P"
"X.e4.T","‰T",193,"trees","130",130,0,"P"
"X.e4.T","‰T",193,"trees","135",135,0,"P"
"X.e4.T","‰T",193,"trees","140",140,0,"P"
"X.e4.W","‰W",194,"wetland","10",10,1046.19995117188,"A"
"X.e4.W","‰W",194,"wetland","30",30,270,"A"
"X.e4.W","‰W",194,"wetland","40",40,92.0999984741211,"A"
"X.e4.W","‰W",194,"wetland","45",45,253,"A"
"X.e4.W","‰W",194,"wetland","50",50,144.300018310547,"A"
"X.e4.W","‰W",194,"wetland","55",55,34.0999984741211,"A"
"X.e4.W","‰W",194,"wetland","60",60,43,"A"
"X.e4.W","‰W",194,"wetland","65",65,0,"A"
"X.e4.W","‰W",194,"wetland","70",70,0,"A"
"X.e4.W","‰W",194,"wetland","75",75,0,"A"
"X.e4.W","‰W",194,"wetland","80",80,0,"A"
"X.e4.W","‰W",194,"wetland","85",85,0,"A"
"X.e4.W","‰W",194,"wetland","90",90,0,"A"
"X.e4.W","‰W",194,"wetland","95",95,0,"A"
"X.e4.W","‰W",194,"wetland","100",100,0,"A"
"X.e4.W","‰W",194,"wetland","105",105,0,"A"
"X.e4.W","‰W",194,"wetland","110",110,0,"A"
"X.e4.W","‰W",194,"wetland","115",115,0,"A"
"X.e4.W","‰W",194,"wetland","120",120,0,"A"
"X.e4.W","‰W",194,"wetland","125",125,0,"A"
"X.e4.W","‰W",194,"wetland","130",130,0,"A"
"X.e4.W","‰W",194,"wetland","135",135,0,"A"
"X.e4.W","‰W",194,"wetland","140",140,0,"A"
"X.e4.X","‰X",195,"exotics","10",10,7.09999990463257,"P"
"X.e4.X","‰X",195,"exotics","30",30,0.100000001490116,"P"
"X.e4.X","‰X",195,"exotics","40",40,0,"P"
